"","TAGA","TAGB","MeetingTree","MeetingDate","prop_A_vis_B","prop_A_first","n_shared_trees","n_shared_new_trees","A_future_trees","min_nights","A_future_species"
"351","5770","6238","None",2019-11-07,0,0.67,3,0,1,"yes","c(""Palm"", ""Carob"")"
"352","6181","6238","None",2019-11-10,0,0.5,2,0,1,"yes","Ficus religiosa"
"353","6242","6238","None",2019-11-07,0,1,1,0,1,"no","c(""Carob"", ""Palm"")"
"354","5662","6238","None",2019-11-17,0,0,1,0,1,"yes","Palm"
"355","5667","6238","Ficus carica_796",2019-11-18,0,0,2,0,3,"yes","c(""Ficus religiosa"", ""Palm"")"
"356","6267","6238","unknown_1434",2019-11-25,0,0.5,2,0,2,"yes","Ficus microcarpa"
"357","6265","6238","unknown_1435",2019-11-16,0,0.25,8,0,2,"yes","Ficus religiosa"
"358","5778","6238","None",2019-11-07,0,0.67,3,0,5,"yes","c(""Palm"", ""Ficus religiosa"")"
"359","6246","6238","None",2019-11-09,0,0,7,0,3,"yes","Ficus religiosa"
"360","5744","6238","None",2019-11-08,0,0.2,5,0,1,"yes","c(""Ficus religiosa"", ""Palm"")"
"361","5751","6240","None",2019-12-14,0,1,1,0,1,"yes","Palm"
"362","5761","6240","Washingtonia_436",2019-11-30,0,0,3,0,1,"yes","Carob"
"363","5778","6240","None",2019-11-29,0,0.5,2,0,1,"yes","Palm"
"364","5744","6240","None",2019-12-03,0,0,1,0,5,"yes","c(""Carob"", ""Palm"", ""Ficus religiosa"")"
"365","5751","6242","unknown_642",2019-11-09,1,1,3,1,1,"yes","Palm"
"366","5745","6242","None",2019-11-06,0,1,4,0,3,"yes","c(""Ficus religiosa"", ""Palm"")"
"367","5770","6242","Palm_319",2019-11-07,0,0,2,0,1,"yes","c(""Palm"", ""Carob"")"
"368","6245","6242","None",2019-11-06,0,0,3,0,1,"yes","Ficus sycomorus"
"369","6265","6242","unknown_642",2019-11-11,0,0.25,4,0,2,"yes","c(""Palm"", ""Ficus religiosa"")"
"370","5778","6242","Ficus carica_671",2019-11-06,0,0.2,5,0,4,"yes","Palm"
"371","6246","6242","unknown_1141",2019-11-11,0,0.14,7,0,6,"yes","c(""Ficus religiosa"", ""Palm"", ""Ficus microcarpa"")"
"372","6027","6242","unknown_1131",2019-11-07,0,1,2,0,1,"yes","Palm"
"373","5751","6245","unknown_642",2019-11-09,0,1,2,0,1,"no","Palm"
"374","5745","6245","None",2019-11-08,0,1,2,0,1,"no","c(""Palm"", ""Ficus religiosa"")"
"375","6181","6245","None",2019-11-07,0,0.33,3,0,1,"no","c(""Palm"", ""Ficus religiosa"")"
