TAG,duration,num_loc,position_qlt,dummy,medX,medY,night_number,time_start,time_end,month,X_tree,Y_tree,tree_sp,cluster_ID,TAG_Night,date_global,Number_of_Nights,cave_origin
6250,0,1,inf,no,256131.8433,785349.1008,19,16:30:45,16:30:45,11,256105,785336,Melia azedarach,Melia azedarach_449,6250_19,2019-11-23,18,
6250,1,5,0.83338542,no,256135.5173,785332.2012,19,17:01:33,17:02:21,11,256105,785336,Melia azedarach,Melia azedarach_449,6250_19,2019-11-23,18,
6250,5,26,0.764748056,no,256032.0075,785273.0901,19,16:16:13,16:20:45,11,256031,785277,Melia azedarach,Melia azedarach_438,6250_19,2019-11-23,18,
6271,3,18,0.81821901,no,256083.6675,785349.7165,45,18:05:25,18:08:21,12,256088,785334,Mulberry,Mulberry_495,6271_45,2019-12-19,49,Zemer cave
6271,0,1,inf,no,256047.5404,785310.545,45,18:03:57,18:03:57,12,256063,785331,Mulberry,Mulberry_495,6271_45,2019-12-19,49,Zemer cave
6271,3,26,1.040052003,no,256061.4228,785339.104,45,18:53:25,18:56:45,12,256063,785331,Mulberry,Mulberry_495,6271_45,2019-12-19,49,Zemer cave
6251,55,377,0.917315114,no,256133.5838,785275.1645,46,19:53:56,20:48:44,12,256132,785266,Surinam Cherry,Surinam Cherry_56,6251_46,2019-12-20,49,Shaked
6271,0,4,1.333388891,no,256087.073,785341.7126,48,16:57:05,16:57:29,12,256088,785334,Mulberry,Mulberry_495,6271_48,2019-12-22,49,Zemer cave
6271,1,12,1.09095868,no,256100.6842,785326.2375,48,16:54:25,16:55:53,12,256105,785336,Melia azedarach,Melia azedarach_449,6271_48,2019-12-22,49,Zemer cave
6271,6,49,1.020883846,no,256080.8773,785346.1258,48,18:00:41,18:07:05,12,256088,785334,Mulberry,Mulberry_495,6271_48,2019-12-22,49,Zemer cave
6271,3,15,0.71431973,no,256052.8602,785331.0845,48,18:08:25,18:11:13,12,256063,785331,Mulberry,Mulberry_495,6271_48,2019-12-22,49,Zemer cave
6251,16,97,0.788653151,no,256123.4869,785271.6294,50,02:24:12,02:40:36,12,256132,785266,Surinam Cherry,Surinam Cherry_56,6251_50,2019-12-24,49,Shaked
6271,5,31,0.815827045,no,256060.2964,785335.3001,50,18:49:13,18:54:17,12,256063,785331,Mulberry,Mulberry_495,6271_50,2019-12-24,49,Zemer cave
6271,4,29,1.035760525,no,256069.7159,785344.4566,50,16:38:33,16:42:17,12,256063,785331,Mulberry,Mulberry_495,6271_50,2019-12-24,49,Zemer cave
6271,5,33,0.970634626,no,256111.5204,785326.3447,50,18:42:17,18:46:49,12,256105,785336,Melia azedarach,Melia azedarach_449,6271_50,2019-12-24,49,Zemer cave
6271,2,12,1.000052086,no,256078.8382,785346.22,50,22:54:40,22:56:16,12,256088,785334,Mulberry,Mulberry_495,6271_50,2019-12-24,49,Zemer cave
6271,0,2,2,no,256080.1217,785337.8102,50,22:53:04,22:53:12,12,256088,785334,Mulberry,Mulberry_495,6271_50,2019-12-24,49,Zemer cave
6271,7,43,0.860040852,no,256063.3267,785332.7581,50,22:42:16,22:48:56,12,256063,785331,Mulberry,Mulberry_495,6271_50,2019-12-24,49,Zemer cave
6251,1,7,0.700035002,no,256102.2916,785257.176,50,02:21:40,02:23:00,12,256109,785255,Ficus sycomorus,Ficus sycomorus_3,6251_50,2019-12-24,49,Shaked
6271,19,123,0.878613006,no,256073.887,785347.6603,50,00:12:56,00:31:36,12,256063,785331,Mulberry,Mulberry_495,6271_50,2019-12-24,49,Zemer cave
6251,31,212,0.921780711,no,256181.2958,785240.6476,50,01:49:24,02:20:04,12,256186,785255,Loquat,Loquat_376,6251_50,2019-12-24,49,Shaked
6271,8,47,0.796648989,no,256066.4897,785333.7545,50,18:33:13,18:41:05,12,256063,785331,Mulberry,Mulberry_495,6271_50,2019-12-24,49,Zemer cave
6271,13,84,0.848525561,no,256076.9366,785349.3441,51,18:30:37,18:43:49,12,256088,785334,Mulberry,Mulberry_495,6271_51,2019-12-25,49,
6271,5,35,0.85370018,no,256185.9355,785239.2248,51,19:49:41,19:55:09,12,256186,785255,Loquat,Loquat_376,6271_51,2019-12-25,49,
6271,44,263,0.799430064,no,256134.3949,785264.7621,51,19:56:21,20:40:12,12,256132,785266,Surinam Cherry,Surinam Cherry_56,6271_51,2019-12-25,49,
6251,5,38,1.027075605,no,256136.9025,785161.2595,51,21:42:33,21:47:29,12,256137,785161,Melia azedarach,Melia azedarach_443,6251_51,2019-12-25,49,
6271,23,163,0.964543414,no,256151.5832,785166.627,51,20:49:40,21:12:12,12,256137,785161,Melia azedarach,Melia azedarach_443,6271_51,2019-12-25,49,
6251,4,31,0.939436641,no,256203.3311,785273.6538,51,15:00:10,15:04:34,12,256186,785255,Loquat,Loquat_376,6251_51,2019-12-25,49,
6251,4,24,0.727303032,no,256178.8679,785233.1195,51,23:44:48,23:49:12,12,256171,785226,Loquat,Loquat_376,6251_51,2019-12-25,49,
6271,38,284,0.99653887,no,256024.7796,785221.0231,51,15:00:13,15:38:13,12,256015,785234,Mulberry,Mulberry_505,6271_51,2019-12-25,49,
6272,1,2,0.500015625,no,256183.2517,785297.2714,4,21:11:42,21:12:14,2,256164,785283,Apple,Apple_33,6272_4,2020-02-13,13,Har Gershom
6272,1,6,0.666694446,no,256189.428,785305.6243,4,21:34:30,21:35:42,2,256164,785283,Apple,Apple_33,6272_4,2020-02-13,13,Har Gershom
6272,0,1,inf,no,256127.6234,785267.5286,4,21:08:38,21:08:38,2,256132,785266,Surinam Cherry,Surinam Cherry_56,6272_4,2020-02-13,13,Har Gershom
6272,0,2,1.000062504,no,256158.0497,785327.3766,4,20:57:58,20:58:14,2,256175,785355,Mulberry,Mulberry_498,6272_4,2020-02-13,13,Har Gershom
6275,15,80,0.695688471,no,256059.7322,785337.083,9,15:14:25,15:29:45,2,256063,785331,Mulberry,Mulberry_495,6275_9,2020-02-18,16,
6275,1,2,0.400020001,no,256107.3688,785262.5772,9,18:27:37,18:28:17,2,256109,785255,Ficus sycomorus,Ficus sycomorus_3,6275_9,2020-02-18,16,
6275,1,7,1.000053574,no,256071.7742,785316.4033,9,15:42:01,15:42:57,2,256085,785320,Mulberry,Mulberry_495,6275_9,2020-02-18,16,
6275,10,6,0.078951524,no,256127.4784,785265.801,9,20:17:36,20:27:44,2,256163,785279,Avocado,Avocado_154,6275_9,2020-02-18,16,
6275,0,2,2,no,256109.0319,785161.6934,10,21:42:51,21:42:59,2,256124,785170,Mulberry,Mulberry_500,6275_10,2020-02-19,16,
6275,1,8,1.142918371,no,256126.3023,785192.9303,10,18:29:48,18:30:44,2,256124,785170,Mulberry,Mulberry_500,6275_10,2020-02-19,16,
6275,0,1,inf,no,256057.3539,785269.9152,11,18:29:12,18:29:12,2,256031,785277,Melia azedarach,Melia azedarach_438,6275_11,2020-02-20,16,
6275,4,28,1.00004911,no,256159.4013,785306.5365,11,17:05:28,17:09:12,2,256164,785283,Apple,Apple_33,6275_11,2020-02-20,16,
6275,3,7,0.36843802,no,256043.5588,785253.3559,11,01:33:18,01:35:50,2,256032,785251,Ficus carica,Ficus carica_512,6275_11,2020-02-20,16,
6275,1,2,0.400020001,no,256093.3297,785284.0978,11,16:53:28,16:54:08,2,256118,785292,Mulberry,Mulberry_495,6275_11,2020-02-20,16,
6275,0,2,2,no,256062.7693,785298.176,11,19:36:47,19:36:55,2,256063,785331,Mulberry,Mulberry_495,6275_11,2020-02-20,16,
6275,1,8,1.142918371,no,256070.9126,785257.1842,11,20:26:39,20:27:35,2,256109,785255,Ficus sycomorus,Ficus sycomorus_3,6275_11,2020-02-20,16,
6275,3,4,0.210536012,no,256054.6682,785276.9195,11,20:29:27,20:31:59,2,256031,785277,Melia azedarach,Melia azedarach_438,6275_11,2020-02-20,16,
6275,1,8,0.888938274,no,256040.4093,785250.38,11,16:55:28,16:56:40,2,256032,785251,Ficus carica,Ficus carica_512,6275_11,2020-02-20,16,
6275,1,6,0.600030002,no,256059.0382,785244.5424,12,20:49:07,20:50:27,2,256032,785251,Ficus carica,Ficus carica_512,6275_12,2020-02-21,16,
6275,0,1,inf,no,256044.5047,785260.9513,12,19:44:51,19:44:51,2,256032,785251,Ficus carica,Ficus carica_512,6275_12,2020-02-21,16,
6275,6,39,0.928621176,no,256115.2003,785168.7221,12,22:21:38,22:27:14,2,256124,785170,Mulberry,Mulberry_500,6275_12,2020-02-21,16,
6275,3,10,0.4545687,no,256132.2029,785164.34,12,00:35:38,00:38:34,2,256137,785161,Melia azedarach,Melia azedarach_443,6275_12,2020-02-21,16,
6275,3,8,0.421074793,no,256059.0069,785250.9324,12,19:54:11,19:56:43,2,256032,785251,Ficus carica,Ficus carica_512,6275_12,2020-02-21,16,
6275,54,315,0.781678692,no,256061.5479,785327.2914,15,15:00:14,15:53:58,2,256063,785331,Mulberry,Mulberry_495,6275_15,2020-02-24,16,
6275,35,205,0.788502859,no,256076.9049,785337.8933,17,15:38:29,16:13:09,2,256088,785334,Mulberry,Mulberry_495,6275_17,2020-02-26,16,
6275,27,48,0.234158335,no,256193.45,785290.2359,18,01:47:43,02:15:03,2,256164,785283,Apple,Apple_33,6275_18,2020-02-27,16,
6275,32,184,0.769914342,no,256146.6653,785286.4595,18,23:28:55,00:00:47,2,256164,785283,Apple,Apple_33,6275_18,2020-02-27,16,
6275,2,6,0.428594389,no,256097.3178,785344.6805,18,15:00:09,15:02:01,2,256063,785331,Mulberry,Mulberry_495,6275_18,2020-02-27,16,
6275,2,7,0.538492605,no,256034.1005,785250.1753,18,16:08:17,16:10:01,2,256032,785251,Ficus carica,Ficus carica_512,6275_18,2020-02-27,16,
6275,1,3,0.750046878,no,256060.4885,785262.7106,18,01:45:59,01:46:31,2,256032,785251,Ficus carica,Ficus carica_512,6275_18,2020-02-27,16,
6275,0,1,inf,no,256060.3989,785230.7101,18,16:11:45,16:11:45,2,256032,785251,Ficus carica,Ficus carica_512,6275_18,2020-02-27,16,
6275,1,5,0.500025001,no,256029.9256,785298.0945,18,15:57:05,15:58:25,2,256031,785277,Melia azedarach,Melia azedarach_438,6275_18,2020-02-27,16,
6275,55,40,0.097566032,no,256188.5745,785303.3621,18,22:25:04,23:19:43,2,256164,785283,Apple,Apple_33,6275_18,2020-02-27,16,
6275,62,170,0.36561017,no,256202.5093,785281.6605,18,21:09:20,22:11:20,2,256186,785255,Loquat,Loquat_376,6275_18,2020-02-27,16,
6275,1,3,0.500031252,no,256019.01,785254.8965,18,19:20:40,19:21:28,2,256032,785251,Ficus carica,Ficus carica_512,6275_18,2020-02-27,16,
6275,5,32,0.864908695,no,256200.6501,785286.6705,18,20:03:52,20:08:48,2,256186,785255,Loquat,Loquat_376,6275_18,2020-02-27,16,
6275,1,9,1.125052737,no,256059.6302,785315.6525,18,16:05:21,16:06:25,2,256063,785331,Mulberry,Mulberry_495,6275_18,2020-02-27,16,
6275,7,42,0.807733083,no,256046.2478,785254.2329,18,19:22:40,19:29:36,2,256032,785251,Ficus carica,Ficus carica_512,6275_18,2020-02-27,16,
6275,1,5,0.714323982,no,256043.8229,785308.7147,18,16:00:09,16:01:05,2,256063,785331,Mulberry,Mulberry_495,6275_18,2020-02-27,16,
6275,5,36,0.947418285,no,256159.1133,785282.7894,18,19:35:52,19:40:56,2,256164,785283,Apple,Apple_33,6275_18,2020-02-27,16,
6275,6,45,0.978308722,no,256193.6905,785278.7585,18,23:20:55,23:27:03,2,256186,785255,Loquat,Loquat_376,6275_18,2020-02-27,16,
6275,32,99,0.41424739,no,256154.1431,785290.9843,18,02:16:31,02:48:23,2,256164,785283,Apple,Apple_33,6275_18,2020-02-27,16,
6275,0,1,inf,no,256063.8116,785263.3342,19,19:25:00,19:25:00,2,256032,785251,Ficus carica,Ficus carica_512,6275_19,2020-02-28,16,
6275,40,264,0.885952122,no,256036.2962,785309.216,20,15:00:08,15:39:52,2,256031,785277,Melia azedarach,Melia azedarach_438,6275_20,2020-02-29,16,
6275,7,51,0.910761044,no,256063.7427,785321.6947,20,15:46:08,15:53:36,2,256063,785331,Mulberry,Mulberry_495,6275_20,2020-02-29,16,
6275,3,23,0.958383249,no,256101.7214,785289.947,21,19:11:23,19:14:35,3,256118,785292,Mulberry,Mulberry_495,6275_21,2020-03-01,16,
6275,16,79,0.663898323,no,256037.6019,785295.9452,21,19:32:35,19:48:27,3,256031,785277,Melia azedarach,Melia azedarach_438,6275_21,2020-03-01,16,
6275,7,13,0.250012621,no,256045.8212,785303.9626,21,19:16:51,19:23:47,3,256031,785277,Melia azedarach,Melia azedarach_438,6275_21,2020-03-01,16,
6275,2,18,1.05887803,no,256098.3077,785298.0631,21,19:24:59,19:27:15,3,256094,785316,Mulberry,Mulberry_495,6275_21,2020-03-01,16,
6275,1,8,1.142918371,no,256043.2678,785244.9203,21,19:51:07,19:52:03,3,256032,785251,Ficus carica,Ficus carica_512,6275_21,2020-03-01,16,
6275,9,55,0.833374371,no,256046.552,785296.4609,21,19:01:23,19:10:11,3,256031,785277,Melia azedarach,Melia azedarach_438,6275_21,2020-03-01,16,
6275,7,37,0.698149432,no,256059.1964,785299.4214,21,21:55:47,22:02:51,3,256031,785277,Melia azedarach,Melia azedarach_438,6275_21,2020-03-01,16,
6275,2,8,0.571454083,no,256063.7742,785253.2994,21,19:28:35,19:30:27,3,256032,785251,Ficus carica,Ficus carica_512,6275_21,2020-03-01,16,
6275,14,54,0.529438366,no,256032.1266,785300.3109,21,22:04:03,22:17:38,3,256031,785277,Melia azedarach,Melia azedarach_438,6275_21,2020-03-01,16,
6361,0,1,inf,no,256182.0807,785318.1671,24,23:48:04,23:48:04,3,256209,785340,Ficus carica,Ficus carica_515,6361_24,2020-03-04,35,Shaked
6275,1,6,1.200060003,no,256078.6667,785319.1996,24,21:28:53,21:29:33,3,256085,785320,Mulberry,Mulberry_495,6275_24,2020-03-04,16,
6275,0,3,1.5,no,256141.0878,785252.1727,24,21:25:17,21:25:33,3,256109,785255,Ficus sycomorus,Ficus sycomorus_3,6275_24,2020-03-04,16,
6275,5,8,0.200010001,no,256031.9476,785255.2051,25,00:57:04,01:02:24,3,256032,785251,Ficus carica,Ficus carica_512,6275_25,2020-03-05,16,
6275,3,6,0.250013022,no,256078.462,785265.6763,26,21:52:44,21:55:56,3,256109,785255,Ficus sycomorus,Ficus sycomorus_3,6275_26,2020-03-06,16,
6365,9,65,0.955936827,no,256077.5995,785273.6166,31,18:11:12,18:20:16,3,256109,785255,Ficus sycomorus,Ficus sycomorus_3,6365_31,2020-03-11,35,Zemer cave
6646,2,4,0.222231482,no,256032.6953,785272.2959,3,21:42:56,21:45:20,6,256031,785277,Melia azedarach,Melia azedarach_438,6646_3,2020-06-17,8,Zemer cave
6646,0,1,inf,no,256178.9323,785311.4343,4,19:04:12,19:04:12,6,256164,785283,Apple,Apple_33,6646_4,2020-06-18,8,Zemer cave
6643,1,3,0.500031252,no,256089.3629,785234.6331,4,18:48:52,18:49:40,6,256098,785213,Melia azedarach,Melia azedarach_439,6643_4,2020-06-18,5,
6646,1,5,1.250039064,no,256191.6959,785231.8584,4,19:01:00,19:01:32,6,256205,785224,Ziziphus spina-christi,Ziziphus spina-christi_69,6646_4,2020-06-18,8,Zemer cave
6646,4,23,0.793137635,no,256119.0245,785260.6674,4,19:05:48,19:09:40,6,256109,785255,Ficus sycomorus,Ficus sycomorus_3,6646_4,2020-06-18,8,Zemer cave
6646,1,6,0.85717347,no,256099.2645,785238.0192,4,19:11:00,19:11:56,6,256109,785255,Ficus sycomorus,Ficus sycomorus_3,6646_4,2020-06-18,8,Zemer cave
6646,1,7,0.875027345,no,256107.9293,785246.4812,4,18:58:36,18:59:40,6,256109,785255,Ficus sycomorus,Ficus sycomorus_3,6646_4,2020-06-18,8,Zemer cave
6643,9,57,0.814343882,no,256119.6884,785274.9893,4,19:01:08,19:10:28,6,256132,785266,Surinam Cherry,Surinam Cherry_56,6643_4,2020-06-18,5,
6646,8,43,0.682569477,no,256105.5592,785288.0007,5,00:30:24,00:38:48,6,256118,785292,Mulberry,Mulberry_495,6646_5,2020-06-19,8,Zemer cave
6643,11,14,0.172851777,no,256136.5812,785295.2381,5,19:17:58,19:28:46,6,256118,785292,Mulberry,Mulberry_495,6643_5,2020-06-19,5,Zemer cave
6643,12,3,0.032969388,no,256100.2228,785244.7156,5,19:03:50,19:15:58,6,256098,785213,Melia azedarach,Melia azedarach_439,6643_5,2020-06-19,5,Zemer cave
6428,15,100,0.885005681,no,256171.9378,785236.9335,18,21:47:28,22:02:32,6,256171,785226,Loquat,Loquat_376,6428_18,2020-06-23,17,Zemer cave
6428,0,1,inf,no,256088.9494,785267.273,18,21:32:40,21:32:40,6,256109,785255,Ficus sycomorus,Ficus sycomorus_3,6428_18,2020-06-23,17,Zemer cave
6637,1,4,0.800060005,no,256106.9231,785236.6415,3,19:39:49,19:40:29,6,256109,785255,Ficus sycomorus,Ficus sycomorus_3,6637_3,2020-06-23,16,Zemer cave
6641,0,2,2,no,256059.7193,785247.2022,11,21:30:51,21:30:59,6,256032,785251,Ficus carica,Ficus carica_512,6641_11,2020-06-25,13,Zemer cave
6641,6,41,0.931879072,no,256052.1192,785198.6583,11,21:15:31,21:21:23,6,256050,785186,Avocado,Avocado_161,6641_11,2020-06-25,13,Zemer cave
6641,7,11,0.207560387,no,256091.7508,785246.3684,11,21:37:55,21:44:59,6,256109,785255,Ficus sycomorus,Ficus sycomorus_3,6641_11,2020-06-25,13,Zemer cave
6641,1,2,0.333361113,no,256136.6553,785230.4344,11,21:10:19,21:11:07,6,256115,785218,Mulberry,Mulberry_493,6641_11,2020-06-25,13,Zemer cave
6641,4,25,0.925985944,no,256052.809,785201.2777,11,22:03:39,22:07:15,6,256050,785186,Avocado,Avocado_161,6641_11,2020-06-25,13,Zemer cave
6641,9,69,1.014771171,no,256046.6544,785211.9425,11,21:46:27,21:55:31,6,256050,785186,Avocado,Avocado_161,6641_11,2020-06-25,13,Zemer cave
6993,1,4,1.000062504,no,256053.5314,785262.8511,2,18:47:25,18:47:57,11,256032,785251,Ficus carica,Ficus carica_512,6993_2,2020-11-18,58,Shaked
6993,3,14,0.736890585,no,256009.9729,785265.9633,2,20:50:05,20:52:37,11,256023,785249,Apple,Apple_32,6993_2,2020-11-18,58,Shaked
7004,11,52,0.658272636,no,256147.0382,785315.1709,2,20:31:32,20:42:03,11,256118,785292,Mulberry,Mulberry_495,7004_2,2020-11-18,20,Har Gershom
6995,1,8,1.142918371,no,256156.9852,785269.0852,3,17:53:38,17:54:34,11,256154,785272,Mulberry,Mulberry_494,6995_3,2020-11-18,20,Zemer cave
7004,1,10,0.909152897,no,256126.056,785317.3894,2,19:01:16,19:02:44,11,256118,785292,Mulberry,Mulberry_495,7004_2,2020-11-18,20,Har Gershom
7004,2,7,0.437530764,no,256162.0236,785315.822,2,21:06:43,21:08:51,11,256164,785283,Apple,Apple_33,7004_2,2020-11-18,20,Har Gershom
6993,0,1,inf,no,256053.2953,785258.2681,2,20:48:53,20:48:53,11,256032,785251,Ficus carica,Ficus carica_512,6993_2,2020-11-18,58,Shaked
6993,1,10,1.000062504,no,256086.0779,785281.863,2,20:13:09,20:14:29,11,256118,785292,Mulberry,Mulberry_495,6993_2,2020-11-18,58,Shaked
7004,2,13,0.928629468,no,256130.9659,785269.4728,2,19:45:56,19:47:48,11,256132,785266,Surinam Cherry,Surinam Cherry_56,7004_2,2020-11-18,20,Har Gershom
7004,1,5,1.25007813,no,256181.8584,785322.8641,2,18:03:56,18:04:28,11,256209,785340,Ficus carica,Ficus carica_515,7004_2,2020-11-18,20,Har Gershom
6993,6,28,0.622260249,no,256055.8406,785265.5435,2,20:15:41,20:21:41,11,256032,785251,Ficus carica,Ficus carica_512,6993_2,2020-11-18,58,Shaked
7004,26,185,0.948781809,no,256145.7118,785286.9414,2,19:49:00,20:15:00,11,256143,785274,Guava,Guava_149,7004_2,2020-11-18,20,Har Gershom
6993,11,43,0.537534436,no,256037.6204,785261.4051,2,16:49:58,17:00:38,11,256023,785249,Apple,Apple_32,6993_2,2020-11-18,58,Shaked
7004,19,118,0.808273847,no,256160.3421,785308.5823,2,18:05:40,18:25:08,11,256164,785283,Apple,Apple_33,7004_2,2020-11-18,20,Har Gershom
7004,8,40,0.655782051,no,256176.3382,785304.1491,2,20:16:12,20:24:20,11,256164,785283,Apple,Apple_33,7004_2,2020-11-18,20,Har Gershom
6988,3,3,0.13044329,no,256012.0365,785273.7289,3,20:32:07,20:35:11,11,256031,785277,Melia azedarach,Melia azedarach_438,6988_3,2020-11-18,99,Har Gershom
6993,0,1,inf,no,256017.5658,785291.6989,2,18:41:49,18:41:49,11,256031,785277,Melia azedarach,Melia azedarach_438,6993_2,2020-11-18,58,Shaked
6993,3,19,0.730814907,no,256017.9394,785223.2273,2,19:46:05,19:49:33,11,256015,785234,Mulberry,Mulberry_505,6993_2,2020-11-18,58,Shaked
7004,0,4,1.333388891,no,256135.8951,785293.1618,2,20:47:47,20:48:11,11,256118,785292,Mulberry,Mulberry_495,7004_2,2020-11-18,20,Har Gershom
7004,27,159,0.783303805,no,256147.2842,785286.7502,2,19:03:56,19:31:00,11,256164,785283,Apple,Apple_33,7004_2,2020-11-18,20,Har Gershom
7004,0,2,2.000250031,no,256156.679,785309.3214,2,20:51:39,20:51:47,11,256164,785283,Apple,Apple_33,7004_2,2020-11-18,20,Har Gershom
6993,9,51,0.796924808,no,256060.1358,785261.5818,2,20:03:25,20:11:57,11,256032,785251,Ficus carica,Ficus carica_512,6993_2,2020-11-18,58,Shaked
6993,2,10,0.83338542,no,256011.7143,785249.6097,2,01:08:20,01:09:56,11,256015,785234,Mulberry,Mulberry_505,6993_2,2020-11-18,58,Shaked
6993,0,1,inf,no,256025.0025,785252.28,2,17:01:50,17:01:50,11,256023,785249,Apple,Apple_32,6993_2,2020-11-18,58,Shaked
6988,12,81,0.900061254,no,256044.7912,785281.3708,3,18:24:07,18:36:07,11,256031,785277,Melia azedarach,Melia azedarach_438,6988_3,2020-11-18,99,Har Gershom
6993,0,1,inf,no,256017.6887,785287.2784,2,23:08:44,23:08:44,11,256031,785277,Melia azedarach,Melia azedarach_438,6993_2,2020-11-18,58,Shaked
6988,9,23,0.359398866,no,256037.1841,785284.5774,3,00:17:26,00:25:58,11,256031,785277,Melia azedarach,Melia azedarach_438,6988_3,2020-11-18,99,Har Gershom
7004,1,6,0.750046878,no,256060.941,785341.8155,2,18:33:08,18:34:12,11,256063,785331,Mulberry,Mulberry_495,7004_2,2020-11-18,20,Har Gershom
6993,4,19,0.633372919,no,256018.5755,785295.7085,2,00:16:20,00:20:20,11,256031,785277,Melia azedarach,Melia azedarach_438,6993_2,2020-11-18,58,Shaked
7004,3,12,0.600041253,no,256139.8159,785284.5303,2,20:57:47,21:00:27,11,256143,785274,Guava,Guava_149,7004_2,2020-11-18,20,Har Gershom
6988,6,45,0.957510473,no,256040.8776,785290.6371,3,20:23:43,20:29:59,11,256031,785277,Melia azedarach,Melia azedarach_438,6988_3,2020-11-18,99,Har Gershom
6993,8,40,0.63496095,no,256052.1361,785270.5836,2,18:49:09,18:57:33,11,256031,785277,Melia azedarach,Melia azedarach_438,6993_2,2020-11-18,58,Shaked
7004,7,33,0.647103233,no,256119.9838,785268.2622,2,21:10:11,21:16:59,11,256118,785292,Mulberry,Mulberry_495,7004_2,2020-11-18,20,Har Gershom
6993,4,29,0.906306644,no,256012.2845,785244.9305,2,19:57:57,20:02:13,11,256023,785249,Apple,Apple_32,6993_2,2020-11-18,58,Shaked
7004,102,385,0.50396059,no,256064.8082,785337.2209,2,16:11:09,17:53:00,11,256063,785331,Mulberry,Mulberry_495,7004_2,2020-11-18,20,Har Gershom
6988,5,23,0.657187452,no,256046.9106,785300.8831,4,19:08:57,19:13:37,11,256031,785277,Melia azedarach,Melia azedarach_438,6988_4,2020-11-19,99,Har Gershom
6993,0,2,0.666694446,no,256037.7233,785240.2784,3,19:29:28,19:29:52,11,256032,785251,Ficus carica,Ficus carica_512,6993_3,2020-11-19,58,Shaked
6993,27,161,0.797078534,no,256017.8316,785241.3282,3,22:09:51,22:36:47,11,256015,785234,Mulberry,Mulberry_505,6993_3,2020-11-19,58,Shaked
6993,1,4,0.800060005,no,256071.4232,785321.4756,3,16:25:12,16:25:52,11,256085,785320,Mulberry,Mulberry_495,6993_3,2020-11-19,58,Shaked
6993,2,5,0.294137112,no,256079.4396,785226.0404,3,18:43:12,18:45:28,11,256098,785213,Melia azedarach,Melia azedarach_439,6993_3,2020-11-19,58,Shaked
7004,8,17,0.298265891,no,256174.7425,785287.1552,3,18:33:42,18:41:18,11,256164,785283,Apple,Apple_33,7004_3,2020-11-19,20,Har Gershom
6993,1,9,1.000069449,no,256076.4078,785223.4267,3,21:24:23,21:25:35,11,256098,785213,Melia azedarach,Melia azedarach_439,6993_3,2020-11-19,58,Shaked
6993,3,18,0.750046878,no,256071.5098,785224.6923,3,22:42:23,22:45:35,11,256098,785213,Melia azedarach,Melia azedarach_439,6993_3,2020-11-19,58,Shaked
6993,4,28,0.93339167,no,256014.7107,785259.7282,3,20:46:23,20:50:23,11,256023,785249,Apple,Apple_32,6993_3,2020-11-19,58,Shaked
7004,10,67,0.930618566,no,256151.8699,785289.6275,3,22:08:13,22:17:49,11,256164,785283,Apple,Apple_33,7004_3,2020-11-19,20,Har Gershom
7004,11,66,0.804932038,no,256168.351,785283.3348,3,19:04:30,19:15:26,11,256164,785283,Apple,Apple_33,7004_3,2020-11-19,20,Har Gershom
7004,20,153,1.000067815,no,256144.2766,785286.7264,3,21:40:21,22:00:45,11,256143,785274,Guava,Guava_149,7004_3,2020-11-19,20,Har Gershom
6993,6,24,0.500031252,no,256048.3737,785267.426,3,21:16:47,21:23:11,11,256031,785277,Melia azedarach,Melia azedarach_438,6993_3,2020-11-19,58,Shaked
6993,4,29,0.935540456,no,256065.397,785244.0905,3,22:46:47,22:50:55,11,256032,785251,Ficus carica,Ficus carica_512,6993_3,2020-11-19,58,Shaked
7004,21,156,0.993697822,no,256156.2029,785285.2493,3,22:19:01,22:39:57,11,256164,785283,Apple,Apple_33,7004_3,2020-11-19,20,Har Gershom
7004,15,104,0.945519013,no,256152.1592,785276.1863,3,18:42:30,18:57:10,11,256164,785283,Apple,Apple_33,7004_3,2020-11-19,20,Har Gershom
7004,10,50,0.649394926,no,256187.8938,785268.6195,3,20:22:46,20:33:02,11,256186,785255,Loquat,Loquat_376,7004_3,2020-11-19,20,Har Gershom
6993,3,25,1.041731775,no,256039.7492,785276.2443,3,22:37:59,22:41:11,11,256031,785277,Melia azedarach,Melia azedarach_438,6993_3,2020-11-19,58,Shaked
6993,0,1,inf,no,256131.2547,785261.2641,3,20:44:31,20:44:31,11,256132,785266,Surinam Cherry,Surinam Cherry_56,6993_3,2020-11-19,58,Shaked
6993,8,55,0.887152221,no,256034.6466,785226.529,3,20:54:23,21:02:39,11,256015,785234,Mulberry,Mulberry_505,6993_3,2020-11-19,58,Shaked
6993,2,15,0.83338542,no,256100.6103,785193.2794,3,22:52:07,22:54:31,11,256098,785213,Melia azedarach,Melia azedarach_439,6993_3,2020-11-19,58,Shaked
7004,29,173,0.793631679,no,256180.7492,785273.2218,3,19:29:18,19:58:22,11,256186,785255,Loquat,Loquat_376,7004_3,2020-11-19,20,Har Gershom
6993,4,18,0.620729789,no,256036.3573,785254.3161,3,19:56:39,20:00:31,11,256032,785251,Ficus carica,Ficus carica_512,6993_3,2020-11-19,58,Shaked
7004,5,31,0.837894452,no,256174.7752,785284.7785,3,18:58:22,19:03:18,11,256164,785283,Apple,Apple_33,7004_3,2020-11-19,20,Har Gershom
